country,country_iso,core_city,uc_id,cc_avg_dir,cc_avg_undir,cc_wt_avg_dir,cc_wt_avg_undir,circuity,elev_iqr,elev_mean,elev_median,elev_range,elev_std,grade_mean,grade_median,intersect_count,intersect_count_clean,intersect_count_clean_topo,k_avg,length_mean,length_median,length_total,street_segment_count,node_count,orientation_entropy,orientation_order,pagerank_max,prop_4way,prop_3way,prop_deadend,self_loop_proportion,straightness,uc_names,world_region,world_subregion,resident_pop,area,built_up_area,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,nodes_per_km_street,organic_prop,meshedness_coefficient,pop_density,prop_used_area,big,organic,3_way_cities,type_one_city,type_two_city,city_type,chosen
myanmar,MMR,pyapon,10238,0.0170627666057282,0.0170627666057282,0.0005557632716553,0.0005557632716553,1.0373441285979836,3.0,8.177330895795247,8.0,14.0,2.2821969458100995,0.0108592057761732,0.008,464,450,450,3.0383912248628886,129.06085559566787,98.255,107249.571,831,547,3.2072424728486872,0.3131747627140208,0.004858622539222,0.4058500914076782,0.4424131627056673,0.1517367458866544,0.0012033694344163,0.9640002506704732,Pyapon,Asia,South-Eastern Asia,137129,14.0,2.08114171028,3.1023765996343693,262.8364984940914,222.95454351235543,103068.01355259043,51534.00677629515,0.0051002535012471,0.5941499085923218,1.024793388429752,65891.23620109005,0.14865297930571428,False,True,False,True,False,1,True
mexico,MEX,apatzingan,94,0.0316218878108007,0.0362328613171498,0.0021183055737458,0.0022791160012018,1.0198231264418185,31.0,335.8034389750506,327.0,145.0,25.84376724089393,0.0276781062642133,0.016,2684,2183,2191,3.2616318273769385,82.32381496795533,81.559,398200.293,4837,2966,3.220615820958826,0.3030493982611482,0.001026176434349,0.452124072825354,0.437626432906271,0.0950775455158462,0.0,0.9805621916900614,Apatzingán,Latin America and the Caribbean,Central America,104203,23.0,12.5600566864,3.287929871881321,236.14543103229605,213.6933030649638,56921.8273333226,31703.701897394338,0.0074485128517974,0.5336035123269166,0.9599459185398006,8296.379753829517,0.5460894211478261,False,True,False,True,False,1,True
malawi,MWI,mchinji,4403,0.0619047619047618,0.0619047619047618,0.00734190261095,0.00734190261095,1.047432072599563,15.0,1201.037142857143,1200.0,70.0,10.678489363192712,0.0202554455445544,0.015,331,305,306,2.8857142857142857,169.90140594059403,124.286,85800.20999999999,505,350,3.558731952530734,0.0224348249578133,0.0054218560385365,0.0857142857142857,0.86,0.0542857142857142,0.0,0.9547158485591872,Mchinji,Africa,Eastern Africa,53144,10.0,1.28006398678,2.9771428571428573,273.4238316323739,258.5808236294736,134056.12670321326,67028.0633516066,0.0040792440950902,0.9142857142857144,0.9510791366906476,41516.674595059645,0.128006398678,False,True,True,False,False,3,True
china,CHN,zhongwei,10133,0.0077071290944123,0.0077071290944123,0.000830283382697,0.000830283382697,1.0239609600600903,4.0,1226.8843930635835,1227.0,15.0,3.238295436332958,0.0048081180811808,0.003,155,146,146,3.132947976878613,451.662110701107,388.696,122400.432,271,173,2.227462594811142,0.8534395363133478,0.0206954744600491,0.4277456647398844,0.4624277456647399,0.1040462427745664,0.003690036900369,0.9765997328075046,Zhongwei; Shapotou,Asia,Eastern Asia,164455,26.0,10.2909908295,3.213872832369942,16.810820538687178,15.061717823679263,20449.583765708685,11893.940440518978,0.001413393704362,0.5697674418604651,0.9026548672566372,15980.482610923698,0.39580733959615383,False,True,False,True,False,1,True
brazil,BRA,cascavel,1131,0.0260376466008132,0.0302448369311278,0.0014799135351677,0.0016125281591144,1.0165577596118385,38.0,729.264367816092,731.0,143.0,26.33719860964853,0.0408730366492146,0.032,6290,5823,5848,3.2127838519764507,109.7292544502618,105.2815,1257497.256,11460,7134,3.332332611689853,0.215570625676717,0.0004468074724431,0.4715447154471545,0.404681805438744,0.1183067003083823,0.000349040139616,0.9837119342651413,Cascavel,Latin America and the Caribbean,South America,286856,86.0,41.3250923157,3.2413793103448274,172.63119330745428,152.20776645695088,55027.28450375605,30429.38770453175,0.0056731734132706,0.523869699522606,0.958283587330571,6941.44849837442,0.4805243292523256,False,True,False,True,False,1,True
tunisia,TUN,ksar_hellal,2848,0.0357248263191442,0.0422672515841517,0.0028937327904036,0.0031045889706551,1.0349682587715625,16.0,18.397326091497806,21.0,40.0,9.988567281759792,0.0178363865193679,0.008,4596,3782,3785,2.9876749529977022,66.84706852188505,55.614,478023.387,7151,4787,3.560426067681465,0.0209095763473748,0.0006247204650161,0.0994359724253185,0.8598287027365782,0.0398997284311677,0.0,0.9662132065643566,Ksar Hellal; Moknine,Africa,Northern Africa,138197,26.0,14.3668813705,3.019427616461249,333.19687666032434,319.9024117674641,65543.8244192326,33272.592337369904,0.0100141543911532,0.9002926421404682,0.9508522430199728,9619.136988474376,0.5525723604038462,False,True,True,False,False,3,True
brazil,BRA,birigui,1175,0.0279943730120878,0.0389036512154314,0.0011956821776319,0.0014665701412512,1.0110574532971517,26.0,413.1591378801299,408.0,120.0,23.522225760963547,0.0259510649533532,0.016,3254,2642,2659,3.354591083554768,89.3122386903714,75.788,507382.8279999999,5681,3387,3.372077840701684,0.1832015777359151,0.001084438782266,0.4809565987599645,0.4762326542663124,0.0392677886034839,0.0,0.9890634767973946,Birigui,Latin America and the Caribbean,South America,107509,27.0,11.0818214417,3.4041925007381164,305.63567711486417,293.63403995623503,79115.1096065221,45785.14738477548,0.0066754328548147,0.5164152617568767,0.9406541364510878,9701.383528474145,0.4104378311740741,False,True,False,True,False,1,True
china,CHN,danfeng,10711,0.0204625439919557,0.0310457516339869,0.0033831131806034,0.0054490603895003,1.0655601839442477,30.75,566.2843137254902,563.0,173.0,26.667136838215807,0.0229461077844311,0.012,93,71,73,3.2745098039215685,408.9015568862275,202.618,68286.56,167,102,3.46278526248189,0.1068772161384052,0.0413460476670499,0.3039215686274509,0.392156862745098,0.088235294117647,0.0,0.9384735044232118,Danfeng,Asia,Eastern Asia,61608,15.0,4.09391593933,3.431372549019608,24.915020609019408,22.71663643763534,27052.402306561573,16680.010291363138,0.0014937053499253,0.5051546391752577,0.9735449735449736,15048.67244784772,0.2729277292886667,False,True,False,True,False,1,True
argentina,ARG,venado_tuerto,1058,0.0046835580287215,0.0059062649450023,0.0004407996498627,0.0004788117553343,1.0031836585876337,4.0,114.92539454806312,115.0,19.0,2.582207750170085,0.0134207717569786,0.01,1350,1306,1306,3.494978479196557,111.4568747947455,114.955,271508.94700000004,2436,1394,1.5213390561175242,0.9962224853247468,0.0027568436768794,0.6456241032998565,0.3199426111908178,0.0315638450502152,0.0,0.996826444928224,Venado Tuerto,Latin America and the Caribbean,South America,60675,17.0,11.7750167847,3.588235294117647,118.3862431356624,114.64951810125126,37486.0598562828,23058.05180276159,0.0051342691112127,0.351506456241033,0.9162773984908372,5152.858896884015,0.6926480461588236,False,False,False,True,False,1,True
china,CHN,longjiang,10487,0.027194910352805,0.0395989974937343,0.0023319527324382,0.0037065915377021,1.029547101081838,8.0,186.2255639097744,184.0,30.0,5.6990383842674985,0.0084439024390243,0.004,110,95,95,3.082706766917293,363.8509024390244,252.77,74589.435,205,133,2.0657563234968905,0.9043728083567046,0.0195801973905682,0.4887218045112781,0.3308270676691729,0.1729323308270676,0.0,0.9713008748693576,Longjiang,Asia,Eastern Asia,91775,24.0,12.3305873871,3.1578947368421053,10.78618526633547,8.920905107495502,11343.405355233102,6049.13883324276,0.0017830943484154,0.5037593984962406,0.946360153256705,7442.873329458179,0.5137744744625,False,True,False,True,False,1,True
mexico,MEX,los_mochis,63,0.015676136375046,0.0201987329688449,0.0004874320947382,0.0005545373378975,1.017493510546047,4.0,12.881671439729235,13.0,22.0,2.439675506784264,0.0172081978910647,0.008,7169,5951,6131,3.283780265555845,84.57294719733609,59.99,1066718.583,12613,7682,1.912902898381995,0.9425583515705112,0.0005028000905468,0.4422025514189013,0.4882843009632908,0.0667794845092423,0.0003171331166257,0.9828072509900736,Los Mochis,Latin America and the Caribbean,Central America,270920,51.0,32.2546272278,3.308903931267899,238.16737814842725,222.26268340875745,57159.68143048193,33071.800069684345,0.0072015244905506,0.5560772039645279,0.9242710847302852,8399.41500754646,0.6324436711333333,False,True,False,True,False,1,True
pakistan,PAK,unnamed,6481,0.0508474576271186,0.0508474576271186,0.0004171255159228,0.0004171255159228,1.1836362697021163,2.0,173.4915254237288,173.0,12.0,2.480078428653724,0.0125662650602409,0.007,45,45,45,2.8135593220338984,480.8115903614456,109.629,39907.36199999999,83,59,1.894838798689147,0.9464315697308948,0.0458730885427141,0.4576271186440678,0.3050847457627119,0.2372881355932203,0.0,0.8448541377087644,-,Asia,South-Central Asia,116618,51.0,4.52316904068,2.983050847457627,13.043952032164182,9.948776973684543,17645.75307315972,8822.876536579855,0.0014784239559608,0.5423728813559322,0.9557522123893806,25782.366069269876,0.08868958903294118,False,True,False,True,False,1,True
niger,NER,mayahi,2618,0.0110677083333333,0.0110677083333333,0.0004948772852498,0.0004948772852498,1.0114527017724766,4.0,387.10546875,387.0,21.0,3.0538643752709485,0.0137002583979328,0.01,207,202,203,3.0234375,110.35343410852714,71.665,42706.779,387,256,2.4958618779042583,0.7449892012264214,0.0103677199916211,0.4140625,0.39453125,0.19140625,0.0,0.9886769774282012,Mayahi,Africa,Western Africa,56927,6.0,1.39585494995,3.03125,183.40014484253533,148.29621086876884,61190.85511217301,30595.42755608654,0.0059943645012422,0.5859375,1.0236686390532543,40782.89080254302,0.2326424916583333,False,True,False,True,False,1,True
colombia,COL,saravena,706,0.0381807422412586,0.0464936001442221,0.0009164499164122,0.0010161249161102,1.0095183077891194,13.0,225.07193077339105,226.0,43.0,7.921948564051785,0.0175437555621477,0.0,1804,831,837,3.646295294753921,53.53591130228418,45.869,180469.557,3371,1849,2.466689642630402,0.758222177944393,0.0017204693293865,0.6484586262844781,0.280151433207139,0.0243374797187669,0.0,0.9905714361832972,Saravena,Latin America and the Caribbean,South America,50814,8.0,2.14374995232,3.697674418604651,862.5073078131072,841.5160537019175,139771.15926030895,84184.0517849074,0.0102454953108795,0.3044889129259059,0.983482263742215,23703.32414235545,0.26796874404,False,False,False,True,False,1,True
mexico,MEX,delicias,117,0.0372057205216659,0.0429584856491368,0.0015587203561838,0.001709232730829,1.0210179283194796,19.0,1180.6982518368382,1182.0,47.0,11.157146152717797,0.016276972379063,0.01,3761,3314,3336,3.3204965796807704,93.00200732488936,73.974,609442.154,6553,3947,3.2370624440123663,0.2904955785480421,0.0008399785772864,0.3990372434760578,0.5340765138079554,0.0471243982771725,0.0003052037234854,0.979414731380796,Delicias,Latin America and the Caribbean,Central America,127997,32.0,20.2528419495,3.357740055738536,194.88622929274592,185.7023330048182,54372.86380577239,30091.68567649076,0.0064764144949513,0.5814955640050697,1.020291693088142,6319.952543902609,0.632901310921875,False,True,False,True,False,1,True
mexico,MEX,fresnillo,113,0.0283865860097365,0.0329917032698877,0.0008512704540381,0.0009718888749708,1.012868710685452,21.0,2194.4169106881404,2195.0,113.0,20.535508705782668,0.018800356903859,0.012,2558,2137,2161,3.281844802342606,90.93523756413116,68.797,407662.67,4483,2732,3.402256344255231,0.1581867068532033,0.0011454317624075,0.3993411420204978,0.527818448023426,0.0636896046852123,0.0002230649118893,0.9872947889991158,Fresnillo,Latin America and the Caribbean,Central America,133584,29.0,15.7560901642,3.2887994143484627,173.39327025479196,162.34992141718809,45503.85060813093,25873.339499304588,0.0067016192579026,0.591941391941392,0.9976168652612284,8478.245466221131,0.5433134539379311,False,True,False,True,False,1,True
brazil,BRA,itapoa,1231,0.0205983909741983,0.0292620865139949,0.0011656991295629,0.0014912698816332,1.0186565061129875,21.0,1143.431591309454,1145.0,114.0,18.595574893858725,0.0249017857142857,0.015,1662,1378,1388,3.0252495596007045,79.15392352484471,46.86,203900.507,2576,1703,2.931416884231707,0.5054878688034787,0.0018863502609696,0.1180270111567821,0.8573106283029948,0.0240751614797416,0.0003881987577639,0.981685184357014,Itapoã; Paranoá,Latin America and the Caribbean,South America,98584,10.0,5.59349155426,3.069289489136817,304.4609942609096,297.13104665979546,67750.834398129,36453.17151586815,0.0083521126310882,0.881903642773208,0.8823183289202706,17624.769617273934,0.5593491554259999,False,True,True,False,False,3,True
saudi_arabia,SAU,afif,5434,0.0165036599250926,0.0183277162574225,0.0013473597697797,0.0014446263074318,1.015887804453815,16.0,1037.0235917188252,1036.0,54.0,9.928934478944662,0.0163718799368088,0.008,2051,1630,1664,3.047664901299952,98.74972290679304,67.937,312542.873,3165,2077,2.995276352489693,0.4637670828248188,0.0012568068686602,0.1189215214251324,0.8642272508425614,0.012518054886856,0.0,0.984360670160464,Afif,Asia,Western Asia,72639,18.0,3.8096909523,3.0982185844968706,545.1885798626438,538.3638792962361,128147.80230539668,82038.90470729914,0.0066454882815389,0.8780135004821601,0.758387641805455,19066.900940126423,0.21164949735,False,True,True,False,False,3,True
cuba,CUB,camaguey,604,0.0324326993650604,0.0396813844412098,0.001225102042764,0.0013550517871675,1.0271332657037815,8.0,100.3806404657933,100.0,43.0,5.717947391803779,0.0151471100554235,0.01,3558,3114,3121,3.064046579330422,104.23610546318292,91.316,658251.006,6315,4122,3.491654332856492,0.0818707429835062,0.0008353920228449,0.3457059679767103,0.5111596312469675,0.1368267831149927,0.0009501187648456,0.9735835002041432,Camagüey,Latin America and the Caribbean,Caribbean,257504,60.0,32.4842262268,3.082241630276565,126.89235603830652,109.53008315970273,36116.4421097423,20263.71203685719,0.0062620489181599,0.6486158329286061,0.8616207022233021,7927.047367609919,0.5414037704466667,False,True,False,False,True,2,True
argentina,ARG,santiago_del_estero,1010,0.0198091184586599,0.0252358590345646,0.0006632894126852,0.0007780840606674,1.010314938827368,5.0,189.38850107881711,189.0,26.0,4.71914691180938,0.0096627790992097,0.007,7447,6407,6434,3.308287853788552,102.16357262334076,93.707,1331497.8420000002,13033,7879,3.0076120979991856,0.4555131804932251,0.0004495076340174,0.4445995684731565,0.4933367178575961,0.0548292930574946,0.0002301849152152,0.9897903728521128,Santiago del Estero; La Banda,Latin America and the Caribbean,South America,385153,84.0,37.854309082,3.3452214748064475,208.14010851267977,196.72793350601933,61064.67065592698,35174.27405994178,0.0059173959968009,0.5490719552504449,0.9320913079417562,10174.614445232157,0.4506465366904762,False,True,False,True,False,1,True
ecuador,ECU,zarumilla,424,0.022221021626385,0.0231377121388781,0.0010546095560202,0.0010757211370059,1.0171272496651382,5.0,9.662650602409638,10.0,19.0,3.205699429877477,0.0151951045627376,0.009,2383,2219,2229,3.2708900116595414,86.39456154942965,76.01599999999999,363548.315,4208,2573,3.240234578799361,0.2880613757653495,0.0009087795804124,0.4671589584143024,0.4535561601243684,0.0738437621453556,0.0,0.9831611534635644,Zarumilla; Aguas Verdes; Huaquillas; Huaquillas,Latin America and the Caribbean,South America,87702,20.0,9.51933288574,3.3295763699961136,270.2920499664808,250.3326681189754,74105.3267563258,38190.52441632721,0.0070774636928244,0.5276049766718507,1.0897061685152754,9213.040562052194,0.47596664428700003,False,True,False,True,False,1,True
somalia,SOM,mogadishu,5765,0.0136185018747574,0.0140127278087014,0.0005495073787053,0.0005549578561614,1.0155034610443163,34.0,53.38344691255267,55.0,99.0,21.43875357049745,0.0256917572803399,0.009,18010,16281,16355,3.329761223534308,65.18955196225471,45.9015,2086326.421,32004,19223,3.1890059790970486,0.3268627582640472,0.000160035683573,0.4735993341309889,0.4627789627009311,0.0631014930031732,0.0001249843769528,0.9847332267795786,Mogadishu,Africa,Eastern Africa,1503034,98.0,50.2649078369,3.3480206003225303,382.4338057551991,358.30166163716046,81615.27052454527,41506.61984241073,0.0092138026947796,0.5259625390218522,1.1396383504618186,29902.253175854963,0.5129072228255103,False,True,False,True,False,1,True
china,CHN,tonghe,11338,0.0250588381023163,0.0265700483091787,0.0041967583642767,0.0042518569690801,1.0207947397210917,2.0,106.8840579710145,107.0,22.0,2.71387784682672,0.0064636871508379,0.005,201,189,189,3.4589371980676327,249.3645837988827,171.4385,89272.52100000001,358,207,2.548006332144967,0.7204573790107985,0.0108060178521527,0.5507246376811594,0.4202898550724637,0.0289855072463768,0.0,0.9796288725716068,Tonghe,Asia,Eastern Asia,54964,13.0,6.82030391693,3.4927536231884058,30.3505536587842,29.47082746577596,23895.322552335543,13089.229173262993,0.0023187426285407,0.4492753623188406,1.17359413202934,8058.878412084128,0.5246387628407693,False,False,False,True,False,1,True
south_africa,ZAF,naas,4155,0.0189221427022337,0.0189221427022337,0.0018712025208161,0.0018712025208161,1.0214260203478351,19.0,225.0920624593364,223.0,72.0,13.503310345167472,0.0167534524776604,0.014,2842,2714,2714,3.203643461288224,93.10716043866776,72.482,458459.65800000005,4924,3074,3.4213425761408134,0.1421714231661419,0.0007109319438788,0.4147690305790501,0.5097592713077423,0.0754716981132075,0.0,0.9790234241922496,Naas; KaMaqhekeza; Tonga,Africa,Southern Africa,72999,28.0,9.27032756805,3.263825634352635,331.5956181089522,306.5695337233709,98909.05248700616,49454.52624350332,0.0067050610590474,0.5852309694209499,1.1028813283412011,7874.479026133834,0.3310831274303571,False,True,False,True,False,1,True
colombia,COL,cienaga,647,0.0192223832158558,0.0219147084421236,0.0010280383746424,0.0010972404094903,1.0155697205330076,3.0,5.711749347258485,6.0,19.0,2.2253979062196105,0.0114173027989821,0.0,1725,1473,1478,3.2835509138381203,72.70778339694657,59.74,228593.271,3144,1915,2.8530041284966625,0.5544058589954588,0.0015353328964708,0.4804177545691906,0.4078328981723237,0.0992167101827676,0.0,0.9846689791766968,Ciénaga; Puebloviejo,Latin America and the Caribbean,South America,114976,23.0,5.95988082886,3.3060052219321148,321.3151495793078,289.4353175061649,73999.42895911205,38355.34259226529,0.008377324457639,0.5073145245559039,1.0839654721422969,19291.660907587724,0.2591252534286957,False,True,False,True,False,1,True
brazil,BRA,breves,1129,0.0263728632478632,0.0319444444444444,0.0034151133340763,0.0035835001150322,1.0132202656303932,3.0,9.089583333333334,8.0,17.0,3.030515612601016,0.0174921875,0.008,431,338,338,3.2,105.111046875,93.255,80725.284,768,480,2.9052380496502788,0.5221028386790734,0.0042549652556925,0.4395833333333333,0.4583333333333333,0.1020833333333333,0.0,0.9869522293633084,Breves,Latin America and the Caribbean,South America,50524,9.0,2.93128108978,3.2354166666666666,163.75092845020373,147.03468783757876,50253.84618131448,27539.25042584663,0.0059460924287364,0.5604166666666667,0.913089005235602,17236.14981045436,0.32569789886444445,False,True,False,True,False,1,True
india,IND,sri_dungargarh,6619,0.0146487294469357,0.0146487294469357,0.0003708330311592,0.0003708330311592,1.0129260915527514,9.0,269.41255605381167,268.0,31.0,6.494730927159328,0.0224175174637291,0.012,1021,956,956,3.338116591928251,77.22117839871038,54.679,143708.613,1861,1115,2.523862177201787,0.731956242931328,0.0022268500916445,0.5121076233183857,0.4035874439461883,0.084304932735426,0.0,0.987238860109787,Sri Dungargarh,Asia,South-Central Asia,57560,12.0,4.33591985703,3.343497757847534,257.1541995159818,235.47483202315465,66287.48581088272,33143.742905441235,0.00775875555907,0.4878923766816143,1.172134831460674,13275.153115820549,0.36132665475250003,False,False,False,True,False,1,True
somalia,SOM,erigavo,5827,0.0146443514644351,0.0146443514644351,0.0004800871529037,0.0004800871529037,1.020737977721749,14.0,1788.17050209205,1787.0,54.0,10.027877798955318,0.0152845477386934,0.008,933,863,863,3.3305439330543933,80.53738819095477,54.44799999999999,128215.522,1592,956,3.0398369290681546,0.4336539669879391,0.0021156050608243,0.4299163179916318,0.5460251046025104,0.0240585774058577,0.0,0.9796833485435358,Erigavo,Africa,Eastern Africa,103984,6.0,1.68853592873,3.381799163179916,566.1709554021969,552.5496876467048,151836.06083693533,75932.95459009553,0.0074561955142997,0.5700836820083682,1.1657052962768746,61582.34375161302,0.28142265478833334,False,True,False,True,False,1,True
cuba,CUB,havana,473,0.0368154668762241,0.0475914347183018,0.0006035086442013,0.0007160043259028,1.034435284866737,40.0,45.56101250504236,42.0,132.0,27.46258260505856,0.0245483228376815,0.014,17532,15544,15646,3.138765631302945,110.03128662768285,86.2115,3424613.7650000006,31124,19832,3.556514374313704,0.0244295619393809,0.0002183895860195,0.3635538523598225,0.5097317466720451,0.1159741831383622,0.0007711091119393,0.9667110302882086,Havana,Latin America and the Caribbean,Caribbean,1839558,432.0,171.31803894,3.1437071399757968,115.761306414123,102.33598346371544,34289.76682401442,19989.80251110269,0.0057910180128006,0.6278269668606122,0.8488045540796963,10737.678363480803,0.3965695345833333,False,True,False,False,True,2,True
china,CHN,jinshan,12471,0.0385632758155537,0.0447987851176917,0.0038695685863727,0.0044266389314186,1.0384082272166824,2.0,6.257403189066059,6.0,30.0,2.2431597900989457,0.0062907488986784,0.003,379,331,331,3.10250569476082,395.124080763583,368.186,269079.499,681,439,3.097436029549633,0.3935108474957308,0.0073027104585586,0.4214123006833713,0.4236902050113895,0.1366742596810934,0.0,0.9630124008939812,Jinshan,Asia,Eastern Asia,234589,67.0,36.2014350891,3.1708428246013667,12.126591084566694,10.469198225628194,13376.507638665502,7432.840668822487,0.0016314880978725,0.562929061784897,0.907940161104718,6480.102223092064,0.5403199267029851,False,True,False,True,False,1,True
colombia,COL,chigorodo,521,0.0177476757268905,0.0188221709006928,0.000449241862666,0.00046319894717,1.0253534410553125,2.0,33.10046189376443,33.0,12.0,1.753694635081236,0.0118670021567217,0.0,760,656,656,3.212471131639723,70.97554493170381,57.449,98726.983,1391,866,2.864733686510301,0.5472503581698127,0.0028698236164287,0.4515011547344111,0.4157043879907621,0.1224018475750577,0.0,0.9752734617740998,Chigorodó,Latin America and the Caribbean,South America,63740,6.0,1.48560702801,3.227482678983834,582.9266984284694,511.5753935399962,129650.26105053088,66455.65155426507,0.0087716647838818,0.5381062355658198,1.0804863925883037,42905.020505578104,0.247601171335,False,True,False,True,False,1,True
brazil,BRA,bauru,1220,0.0321778945915897,0.0417342625385578,0.0008941558051071,0.0010306246847145,1.0189465690631574,40.0,560.0349594424769,560.0,126.0,26.391600978246764,0.0429489186405767,0.03,8342,7127,7176,3.328001827944705,90.55432433916926,86.863,1318923.7340000002,14565,8753,3.52604509808312,0.0516307306706297,0.0003906145163244,0.441334399634411,0.5081686278990061,0.0469553296012795,0.0004119464469618,0.9814057285843976,Bauru,Latin America and the Caribbean,South America,313686,78.0,34.8958282471,3.3499371644007767,250.8322753659648,239.05436320151705,65579.14673339683,37796.02893104,0.00663647167335,0.5560132738299577,0.9399645166828822,8989.21205648898,0.44738241342435897,False,True,False,True,False,1,True
brazil,BRA,bage,1151,0.0272353772592531,0.0352301366228942,0.0010130237400794,0.0011669439187855,1.017854471251144,23.0,214.9096697174692,214.0,75.0,15.435407005360268,0.0267412755716004,0.016,2313,1814,1821,3.3068046159968167,95.74203682310468,93.933,397808.163,4155,2513,3.265560776735056,0.2684772978135334,0.0014230192941109,0.4755272582570632,0.4285714285714285,0.0795861520095503,0.0002406738868832,0.9824587190453687,Bagé,Latin America and the Caribbean,South America,93687,29.0,11.6456441879,3.34699562276164,215.7888356756636,198.6150325976164,60818.43576638722,34159.39527100857,0.0063171152171656,0.5085623257666269,0.9272473589794696,8044.81044486506,0.4015739375137931,False,True,False,True,False,1,True
china,CHN,wulian,11676,0.0346514523488207,0.0429824561403508,0.0036927465359092,0.0038788908304961,1.017156110721382,27.0,133.19736842105263,130.0,76.0,16.988739263604927,0.0232033426183843,0.014,198,171,171,3.149122807017544,370.592061281337,283.599,133042.55,359,228,2.871474573745949,0.543112356944458,0.0117035510160401,0.4561403508771929,0.3991228070175439,0.131578947368421,0.0,0.98313325698922,Wulian,Asia,Eastern Asia,112787,29.0,17.174238205,3.219298245614035,13.275698012248457,11.528895642215764,13736.77156354546,7746.634721839761,0.001713737447155,0.5307017543859649,0.9090909090909092,6567.219963629239,0.5922151105172414,False,True,False,True,False,1,True
ecuador,ECU,san_jacinto_de_buena_fe,446,0.0221524766035151,0.0233432245301681,0.0011249244219105,0.0011623511117855,1.0156865271533864,4.0,101.64094955489614,102.0,44.0,3.8358218668862185,0.0246176470588235,0.014,858,789,790,3.0939663699307616,74.95160038363171,62.264,117224.303,1564,1011,3.354101378589229,0.1979229064925497,0.0029135849790406,0.43026706231454,0.4134520276953511,0.1513353115727003,0.0,0.9845557396558658,San Jacinto de Buena Fe,Latin America and the Caribbean,South America,52605,7.0,1.94601023197,3.125618199802176,519.5245037208961,440.9021010806417,112462.5982970544,60238.276795353966,0.0086244914589084,0.5670307845084409,0.956197112991538,27032.231966605083,0.27800146171,False,True,False,True,False,1,True
brazil,BRA,catalao,1239,0.0232443612853912,0.0288752819851756,0.0013692773525169,0.001582471979591,1.0120525187107183,40.0,877.3696422816629,876.0,116.0,24.496325467566304,0.0360915371329879,0.02,3005,2289,2295,3.358685143409604,84.71765822298983,66.98,441463.717,5211,3103,3.5197468782240806,0.0572054431212623,0.0013657232805339,0.4824363519174992,0.4808250080567193,0.0315823396712858,0.0,0.9880910145591334,Catalão,Latin America and the Caribbean,South America,82079,22.0,9.55513286591,3.425717048018047,324.7469233076416,314.4906556685346,81492.99145573306,46201.73504598939,0.007028890213417,0.5130687318489835,0.9675440012917812,8590.042770921016,0.4343242211777273,False,True,False,True,False,1,True
sudan,SDN,unnamed,4549,0.0182619912599378,0.0189938398357289,0.0009139081056973,0.0009217188199975,1.0109981222054538,9.0,474.99281314168377,476.0,34.0,6.646943651750752,0.0215470446320868,0.016,957,890,891,3.404517453798768,85.5861779252111,64.4295,141901.883,1658,974,2.852944939343051,0.554441822222101,0.0022087384041915,0.4917864476386037,0.4907597535934291,0.0174537987679671,0.0,0.9891215206399574,أش شلال,Africa,Northern Africa,78403,9.0,1.4720131158799998,3.4568788501026693,661.67888688799,650.1300767472344,192717.99003666345,96399.87678721744,0.0068638976411609,0.5082135523613963,1.2027792074112198,53262.43302739125,0.16355701287555555,False,True,False,True,False,1,True
mexico,MEX,tierra_blanca,223,0.0245846627902501,0.0271489971346705,0.001494066895212,0.0015837672525973,1.0138821721712987,8.0,64.14255014326648,63.0,26.0,5.202193673040323,0.0198225659690627,0.013,1219,1125,1127,3.148997134670488,94.41098271155596,77.0675,207515.34,2198,1396,3.097852240821468,0.3932157716105261,0.0022005895392255,0.4491404011461318,0.417621776504298,0.1267908309455587,0.0,0.9863079038646384,Tierra Blanca,Latin America and the Caribbean,Central America,54137,12.0,6.6120967865,3.2041547277936964,211.1281859712384,184.35906783591665,55980.54065931666,31384.195770347265,0.0067272135158779,0.5451936872309899,0.9105282069708948,8187.569200519294,0.5510080655416667,False,True,False,True,False,1,True
brazil,BRA,sorriso,1062,0.0082780619868531,0.0097902097902097,0.0008002561413801,0.0008694016011823,1.0068367625693686,21.0,371.0314685314685,374.0,61.0,12.6234635827433,0.0257587939698492,0.014,1943,1601,1609,3.37962037962038,100.55979042270177,90.793,340193.771,3383,2002,1.837293159187689,0.9578689898117856,0.0013756848488263,0.506993006993007,0.4625374625374625,0.0294705294705294,0.0,0.9932096613636536,Sorriso,Latin America and the Caribbean,South America,71121,19.0,11.692029953,3.448551448551449,171.22775155791632,166.18157905945623,48534.2562652603,29096.21104012924,0.0058848814136576,0.4922538730634682,0.9081811358518888,6082.8615976776055,0.6153699975263158,False,False,False,True,False,1,True
myanmar,MMR,monywa,10121,0.0170276558489841,0.0189585282195198,0.0005020914017667,0.0005274903032731,1.0149865933399576,4.0,79.90505144995323,80.0,19.0,2.644400184745164,0.0119982643910905,0.009,1952,1863,1863,3.233863423760524,115.39590309516925,88.342,398923.6370000001,3457,2138,2.9783977865785776,0.4749584697329022,0.0015144254326649,0.4186155285313377,0.4925163704396632,0.0869971936389148,0.0002892681515765,0.9852346883808168,Monywa,Asia,South-Eastern Asia,208497,44.0,15.5575065613,3.246959775491113,137.4256209744029,125.46997761554464,51009.26333362839,25641.874899949544,0.0053594217080699,0.5797847449695835,1.1077535722651677,13401.697706407895,0.353579694575,False,True,False,True,False,1,True
